# lemma	p-sg1	p-sg2	p-sg3	p-du1	p-du2	p-du3	p-pl1	p-pl2	p-pl3	imp2sg	lptcp	supine ("-" = derive)
restartati	restartam	restartaš	restarta	restartava	restartata	restartata	restartamo	restartate	restartajo	-	-	-	-	-
restati	restam	restaš	resta	restava	restata	restata	restamo	restate	restajo	-	-	-	-	-
restavrirati	restavriram	restavriraš	restavrira	restavrirava	restavrirata	restavrirata	restavriramo	restavrirate	restavrirajo	-	-	-	-	-
resterilizirati	resteriliziram	resteriliziraš	resterilizira	resterilizirava	resterilizirata	resterilizirata	resteriliziramo	resterilizirate	resterilizirajo	-	-	-	-	-
restituirati	restituiram	restituiraš	restituira	restituirava	restituirata	restituirata	restituiramo	restituirate	restituirajo	-	-	-	-	-
restrukturirati	restrukturiram	restrukturiraš	restrukturira	restrukturirava	restrukturirata	restrukturirata	restrukturiramo	restrukturirate	restrukturirajo	-	-	-	-	-
resumirati	resumiram	resumiraš	resumira	resumirava	resumirata	resumirata	resumiramo	resumirate	resumirajo	-	-	-	-	-
retardirati	retardiram	retardiraš	retardira	retardirava	retardirata	retardirata	retardiramo	retardirate	retardirajo	-	-	-	-	-
reteritorializirati	reteritorializiram	reteritorializiraš	reteritorializira	reteritorializirava	reteritorializirata	reteritorializirata	reteritorializiramo	reteritorializirate	reteritorializirajo	-	-	-	-	-
retransmisirati	retransmisiram	retransmisiraš	retransmisira	retransmisirava	retransmisirata	retransmisirata	retransmisiramo	retransmisirate	retransmisirajo	-	-	-	-	-
returnirati	returniram	returniraš	returnira	returnirava	returnirata	returnirata	returniramo	returnirate	returnirajo	-	-	-	-	-
retuširati	retuširam	retuširaš	retušira	retuširava	retuširata	retuširata	retuširamo	retuširate	retuširajo	-	-	-	-	-
retvitati	retvitam	retvitaš	retvita	retvitava	retvitata	retvitata	retvitamo	retvitate	retvitajo	-	-	-	-	-
retvitniti	retvitnem	retvitneš	retvitne	retvitneva	retvitneta	retvitneta	retvitnemo	retvitnete	retvitnejo	-	-	-	-	-
reurbanizirati	reurbaniziram	reurbaniziraš	reurbanizira	reurbanizirava	reurbanizirata	reurbanizirata	reurbaniziramo	reurbanizirate	reurbanizirajo	-	-	-	-	-
revalorizirati	revaloriziram	revaloriziraš	revalorizira	revalorizirava	revalorizirata	revalorizirata	revaloriziramo	revalorizirate	revalorizirajo	-	-	-	-	-
revalvirati	revalviram	revalviraš	revalvira	revalvirava	revalvirata	revalvirata	revalviramo	revalvirate	revalvirajo	-	-	-	-	-
revanširati	revanširam	revanširaš	revanšira	revanširava	revanširata	revanširata	revanširamo	revanširate	revanširajo	-	-	-	-	-
revidirati	revidiram	revidiraš	revidira	revidirava	revidirata	revidirata	revidiramo	revidirate	revidirajo	-	-	-	-	-
revitalizirati	revitaliziram	revitaliziraš	revitalizira	revitalizirava	revitalizirata	revitalizirata	revitaliziramo	revitalizirate	revitalizirajo	-	-	-	-	-
revizirati	reviziram	reviziraš	revizira	revizirava	revizirata	revizirata	reviziramo	revizirate	revizirajo	-	-	-	-	-
revoltirati	revoltiram	revoltiraš	revoltira	revoltirava	revoltirata	revoltirata	revoltiramo	revoltirate	revoltirajo	-	-	-	-	-
revolucionalizirati	revolucionaliziram	revolucionaliziraš	revolucionalizira	revolucionalizirava	revolucionalizirata	revolucionalizirata	revolucionaliziramo	revolucionalizirate	revolucionalizirajo	-	-	-	-	-
revolucionarizirati	revolucionariziram	revolucionariziraš	revolucionarizira	revolucionarizirava	revolucionarizirata	revolucionarizirata	revolucionariziramo	revolucionarizirate	revolucionarizirajo	-	-	-	-	-
revolucionirati	revolucioniram	revolucioniraš	revolucionira	revolucionirava	revolucionirata	revolucionirata	revolucioniramo	revolucionirate	revolucionirajo	-	-	-	-	-
revolucionizirati	revolucioniziram	revolucioniziraš	revolucionizira	revolucionizirava	revolucionizirata	revolucionizirata	revolucioniziramo	revolucionizirate	revolucionizirajo	-	-	-	-	-
revolvirati	revolviram	revolviraš	revolvira	revolvirava	revolvirata	revolvirata	revolviramo	revolvirate	revolvirajo	-	-	-	-	-
revotirati	revotiram	revotiraš	revotira	revotirava	revotirata	revotirata	revotiramo	revotirate	revotirajo	-	-	-	-	-
revskati	revskam	revskaš	revska	revskava	revskata	revskata	revskamo	revskate	revskajo	-	-	-	-	-
revskniti	revsknem	revskneš	revskne	revskneva	revskneta	revskneta	revsknemo	revsknete	revsknejo	-	-	-	-	-
revsniti	revsnem	revsneš	revsne	revsneva	revsneta	revsneta	revsnemo	revsnete	revsnejo	-	-	-	-	-
rezati	režem	režeš	reže	reževa	režeta	režeta	režemo	režete	režejo	reži	-	-	-	-
rezervirati	rezerviram	rezerviraš	rezervira	rezervirava	rezervirata	rezervirata	rezerviramo	rezervirate	rezervirajo	-	-	-	-	-
rezgetati	rezgečem	rezgečeš	rezgeče	rezgečeva	rezgečeta	rezgečeta	rezgečemo	rezgečete	rezgečejo	rezgeči	-	-	-	-
rezidirati	rezidiram	rezidiraš	rezidira	rezidirava	rezidirata	rezidirata	rezidiramo	rezidirate	rezidirajo	-	-	-	-	-
rezimirati	rezimiram	rezimiraš	rezimira	rezimirava	rezimirata	rezimirata	rezimiramo	rezimirate	rezimirajo	-	-	-	-	-
rezkati	rezkam	rezkaš	rezka	rezkava	rezkata	rezkata	rezkamo	rezkate	rezkajo	-	-	-	-	-
rezljati	rezljam	rezljaš	rezlja	rezljava	rezljata	rezljata	rezljamo	rezljate	rezljajo	-	-	-	-	-
rezonirati	rezoniram	rezoniraš	rezonira	rezonirava	rezonirata	rezonirata	rezoniramo	rezonirate	rezonirajo	-	-	-	-	-
rezultirati	rezultiram	rezultiraš	rezultira	rezultirava	rezultirata	rezultirata	rezultiramo	rezultirate	rezultirajo	-	-	-	-	-
reči	rečem	rečeš	reče	rečeva	rečeta	rečeta	rečemo	rečete	rečejo	reci	-	-	rekla	-
rešetati	rešetam	rešetaš	rešeta	rešetava	rešetata	rešetata	rešetamo	rešetate	rešetajo	-	-	-	-	-
rešpektirati	rešpektiram	rešpektiraš	rešpektira	rešpektirava	rešpektirata	rešpektirata	rešpektiramo	rešpektirate	rešpektirajo	-	-	-	-	-
režati	režim	režiš	reži	reživa	režita	režita	režimo	režite	režijo	reži	-	-	-	-
režirati	režiram	režiraš	režira	režirava	režirata	režirata	režiramo	režirate	režirajo	-	-	-	-	-
ribati	ribam	ribaš	riba	ribava	ribata	ribata	ribamo	ribate	ribajo	-	-	-	-	-
rigati	rigam	rigaš	riga	rigava	rigata	rigata	rigamo	rigate	rigajo	-	-	-	-	-
rigniti	rignem	rigneš	rigne	rigneva	rigneta	rigneta	rignemo	rignete	rignejo	-	-	-	-	-
rigolati	rigolam	rigolaš	rigola	rigolava	rigolata	rigolata	rigolamo	rigolate	rigolajo	-	-	-	-	-
rihtati	rihtam	rihtaš	rihta	rihtava	rihtata	rihtata	rihtamo	rihtate	rihtajo	-	-	-	-	-
rikniti	riknem	rikneš	rikne	rikneva	rikneta	rikneta	riknemo	riknete	riknejo	-	-	-	-	-
rikvercati	rikvercam	rikvercaš	rikverca	rikvercava	rikvercata	rikvercata	rikvercamo	rikvercate	rikvercajo	-	-	-	-	-
rimati	rimam	rimaš	rima	rimava	rimata	rimata	rimamo	rimate	rimajo	-	-	-	-	-
ringarajati	ringarajam	ringarajaš	ringaraja	ringarajava	ringarajata	ringarajata	ringarajamo	ringarajate	ringarajajo	-	-	-	-	-
riniti	rinem	rineš	rine	rineva	rineta	rineta	rinemo	rinete	rinejo	-	-	-	-	-
ripati	ripam	ripaš	ripa	ripava	ripata	ripata	ripamo	ripate	ripajo	-	-	-	-	-
risati	rišem	rišeš	riše	riševa	rišeta	rišeta	rišemo	rišete	rišejo	riši	-	-	-	-
riskirati	riskiram	riskiraš	riskira	riskirava	riskirata	riskirata	riskiramo	riskirate	riskirajo	-	-	-	-	-
ritati	ritam	ritaš	rita	ritava	ritata	ritata	ritamo	ritate	ritajo	-	-	-	-	-
riti	rijem	riješ	rije	rijeva	rijeta	rijeta	rijemo	rijete	rijejo	rij	-	-	-	-
ritmizirati	ritmiziram	ritmiziraš	ritmizira	ritmizirava	ritmizirata	ritmizirata	ritmiziramo	ritmizirate	ritmizirajo	-	-	-	-	-
ritniti	ritnem	ritneš	ritne	ritneva	ritneta	ritneta	ritnemo	ritnete	ritnejo	-	-	-	-	-
ritualizirati	ritualiziram	ritualiziraš	ritualizira	ritualizirava	ritualizirata	ritualizirata	ritualiziramo	ritualizirate	ritualizirajo	-	-	-	-	-
rivalizirati	rivaliziram	rivaliziraš	rivalizira	rivalizirava	rivalizirata	rivalizirata	rivaliziramo	rivalizirate	rivalizirajo	-	-	-	-	-
rjuti	rjujem	rjuješ	rjuje	rjujeva	rjujeta	rjujeta	rjujemo	rjujete	rjujejo	rjuj	-	-	-	-
robkati	robkam	robkaš	robka	robkava	robkata	robkata	robkamo	robkate	robkajo	-	-	-	-	-
robotati	robotam	robotaš	robota	robotava	robotata	robotata	robotamo	robotate	robotajo	-	-	-	-	-
robotizirati	robotiziram	robotiziraš	robotizira	robotizirava	robotizirata	robotizirata	robotiziramo	robotizirate	robotizirajo	-	-	-	-	-
rockati	rockam	rockaš	rocka	rockava	rockata	rockata	rockamo	rockate	rockajo	-	-	-	-	-
rogati	rogam	rogaš	roga	rogava	rogata	rogata	rogamo	rogate	rogajo	-	-	-	-	-
rogljati	rogljam	rogljaš	roglja	rogljava	rogljata	rogljata	rogljamo	rogljate	rogljajo	-	-	-	-	-
rojevati	rojevam	rojevaš	rojeva	rojevava	rojevata	rojevata	rojevamo	rojevate	rojevajo	rojevaj	-	-	-	-
rokati	rokam	rokaš	roka	rokava	rokata	rokata	rokamo	rokate	rokajo	-	-	-	-	-
rokirati	rokiram	rokiraš	rokira	rokirava	rokirata	rokirata	rokiramo	rokirate	rokirajo	-	-	-	-	-
rolati	rolam	rolaš	rola	rolava	rolata	rolata	rolamo	rolate	rolajo	-	-	-	-	-
rolkati	rolkam	rolkaš	rolka	rolkava	rolkata	rolkata	rolkamo	rolkate	rolkajo	-	-	-	-	-
romanizirati	romaniziram	romaniziraš	romanizira	romanizirava	romanizirata	romanizirata	romaniziramo	romanizirate	romanizirajo	-	-	-	-	-
romansirati	romansiram	romansiraš	romansira	romansirava	romansirata	romansirata	romansiramo	romansirate	romansirajo	-	-	-	-	-
romantizirati	romantiziram	romantiziraš	romantizira	romantizirava	romantizirata	romantizirata	romantiziramo	romantizirate	romantizirajo	-	-	-	-	-
romati	romam	romaš	roma	romava	romata	romata	romamo	romate	romajo	-	-	-	-	-
rompljati	rompljam	rompljaš	romplja	rompljava	rompljata	rompljata	rompljamo	rompljate	rompljajo	-	-	-	-	-
ropati	ropam	ropaš	ropa	ropava	ropata	ropata	ropamo	ropate	ropajo	-	-	-	-	-
ropotati	ropočem	ropočeš	ropoče	ropočeva	ropočeta	ropočeta	ropočemo	ropočete	ropočejo	ropoči	-	-	-	-
rotirati	rotiram	rotiraš	rotira	rotirava	rotirata	rotirata	rotiramo	rotirate	rotirajo	-	-	-	-	-
ročkati	ročkam	ročkaš	ročka	ročkava	ročkata	ročkata	ročkamo	ročkate	ročkajo	-	-	-	-	-
roštiljati	roštiljam	roštiljaš	roštilja	roštiljava	roštiljata	roštiljata	roštiljamo	roštiljate	roštiljajo	-	-	-	-	-
rožljati	rožljam	rožljaš	rožlja	rožljava	rožljata	rožljata	rožljamo	rožljate	rožljajo	-	-	-	-	-
rubricirati	rubriciram	rubriciraš	rubricira	rubricirava	rubricirata	rubricirata	rubriciramo	rubricirate	rubricirajo	-	-	-	-	-
ruinirati	ruiniram	ruiniraš	ruinira	ruinirava	ruinirata	ruinirata	ruiniramo	ruinirate	ruinirajo	-	-	-	-	-
rukati	rukam	rukaš	ruka	rukava	rukata	rukata	rukamo	rukate	rukajo	-	-	-	-	-
rukniti	ruknem	rukneš	rukne	rukneva	rukneta	rukneta	ruknemo	ruknete	ruknejo	-	-	-	-	-
rundati	rundam	rundaš	runda	rundava	rundata	rundata	rundamo	rundate	rundajo	-	-	-	-	-
ruralizirati	ruraliziram	ruraliziraš	ruralizira	ruralizirava	ruralizirata	ruralizirata	ruraliziramo	ruralizirate	ruralizirajo	-	-	-	-	-
rusificirati	rusificiram	rusificiraš	rusificira	rusificirava	rusificirata	rusificirata	rusificiramo	rusificirate	rusificirajo	-	-	-	-	-
rutinizirati	rutiniziram	rutiniziraš	rutinizira	rutinizirava	rutinizirata	rutinizirata	rutiniziramo	rutinizirate	rutinizirajo	-	-	-	-	-
ruvati	ruvam	ruvaš	ruva	ruvava	ruvata	ruvata	ruvamo	ruvate	ruvajo	ruj	-	-	-	-
sabljati	sabljam	sabljaš	sablja	sabljava	sabljata	sabljata	sabljamo	sabljate	sabljajo	-	-	-	-	-
sabotirati	sabotiram	sabotiraš	sabotira	sabotirava	sabotirata	sabotirata	sabotiramo	sabotirate	sabotirajo	-	-	-	-	-
sahniti	sahnem	sahneš	sahne	sahneva	sahneta	sahneta	sahnemo	sahnete	sahnejo	-	-	-	-	-
sakralizirati	sakraliziram	sakraliziraš	sakralizira	sakralizirava	sakralizirata	sakralizirata	sakraliziramo	sakralizirate	sakralizirajo	-	-	-	-	-
sakramentirati	sakramentiram	sakramentiraš	sakramentira	sakramentirava	sakramentirata	sakramentirata	sakramentiramo	sakramentirate	sakramentirajo	-	-	-	-	-
saldirati	saldiram	saldiraš	saldira	saldirava	saldirata	saldirata	saldiramo	saldirate	saldirajo	-	-	-	-	-
salutirati	salutiram	salutiraš	salutira	salutirava	salutirata	salutirata	salutiramo	salutirate	salutirajo	-	-	-	-	-
samevati	samevam	samevaš	sameva	samevava	samevata	samevata	samevamo	samevate	samevajo	samevaj	-	-	-	-
samoaktivirati	samoaktiviram	samoaktiviraš	samoaktivira	samoaktivirava	samoaktivirata	samoaktivirata	samoaktiviramo	samoaktivirate	samoaktivirajo	-	-	-	-	-
samoaktualizirati	samoaktualiziram	samoaktualiziraš	samoaktualizira	samoaktualizirava	samoaktualizirata	samoaktualizirata	samoaktualiziramo	samoaktualizirate	samoaktualizirajo	-	-	-	-	-
samoanalizirati	samoanaliziram	samoanaliziraš	samoanalizira	samoanalizirava	samoanalizirata	samoanalizirata	samoanaliziramo	samoanalizirate	samoanalizirajo	-	-	-	-	-
samocenzurirati	samocenzuriram	samocenzuriraš	samocenzurira	samocenzurirava	samocenzurirata	samocenzurirata	samocenzuriramo	samocenzurirate	samocenzurirajo	-	-	-	-	-
samocertificirati	samocertificiram	samocertificiraš	samocertificira	samocertificirava	samocertificirata	samocertificirata	samocertificiramo	samocertificirate	samocertificirajo	-	-	-	-	-
samodefinirati	samodefiniram	samodefiniraš	samodefinira	samodefinirava	samodefinirata	samodefinirata	samodefiniramo	samodefinirate	samodefinirajo	-	-	-	-	-
samodisciplinirati	samodiscipliniram	samodiscipliniraš	samodisciplinira	samodisciplinirava	samodisciplinirata	samodisciplinirata	samodiscipliniramo	samodisciplinirate	samodisciplinirajo	-	-	-	-	-
samodiskvalificirati	samodiskvalificiram	samodiskvalificiraš	samodiskvalificira	samodiskvalificirava	samodiskvalificirata	samodiskvalificirata	samodiskvalificiramo	samodiskvalificirate	samodiskvalificirajo	-	-	-	-	-
samodoživljati	samodoživljam	samodoživljaš	samodoživlja	samodoživljava	samodoživljata	samodoživljata	samodoživljamo	samodoživljate	samodoživljajo	-	-	-	-	-
samofinancirati	samofinanciram	samofinanciraš	samofinancira	samofinancirava	samofinancirata	samofinancirata	samofinanciramo	samofinancirate	samofinancirajo	-	-	-	-	-
samofrustrirati	samofrustriram	samofrustriraš	samofrustrira	samofrustrirava	samofrustrirata	samofrustrirata	samofrustriramo	samofrustrirate	samofrustrirajo	-	-	-	-	-
samoidentificirati	samoidentificiram	samoidentificiraš	samoidentificira	samoidentificirava	samoidentificirata	samoidentificirata	samoidentificiramo	samoidentificirate	samoidentificirajo	-	-	-	-	-
samoizdati	samoizdam	samoizdaš	samoizda	samoizdava	samoizdata	samoizdata	samoizdamo	samoizdate	samoizdajo	-	-	-	-	-
samoizgnati	samoizgnam	samoizgnaš	samoizgna	samoizgnava	samoizgnata	samoizgnata	samoizgnamo	samoizgnate	samoizgnajo	-	-	-	-	-
samoizločati	samoizločam	samoizločaš	samoizloča	samoizločava	samoizločata	samoizločata	samoizločamo	samoizločate	samoizločajo	-	-	-	-	-
samoizolirati	samoizoliram	samoizoliraš	samoizolira	samoizolirava	samoizolirata	samoizolirata	samoizoliramo	samoizolirate	samoizolirajo	-	-	-	-	-
samoizprašati	samoizprašam	samoizprašaš	samoizpraša	samoizprašava	samoizprašata	samoizprašata	samoizprašamo	samoizprašate	samoizprašajo	-	-	-	-	-
samokandidirati	samokandidiram	samokandidiraš	samokandidira	samokandidirava	samokandidirata	samokandidirata	samokandidiramo	samokandidirate	samokandidirajo	-	-	-	-	-
samoobnavljati	samoobnavljam	samoobnavljaš	samoobnavlja	samoobnavljava	samoobnavljata	samoobnavljata	samoobnavljamo	samoobnavljate	samoobnavljajo	-	-	-	-	-
samoobvladati	samoobvladam	samoobvladaš	samoobvlada	samoobvladava	samoobvladata	samoobvladata	samoobvladamo	samoobvladate	samoobvladajo	-	-	-	-	-
samoodločati	samoodločam	samoodločaš	samoodloča	samoodločava	samoodločata	samoodločata	samoodločamo	samoodločate	samoodločajo	-	-	-	-	-
samooglašati	samooglašam	samooglašaš	samooglaša	samooglašava	samooglašata	samooglašata	samooglašamo	samooglašate	samooglašajo	-	-	-	-	-
samooklicati	samookličem	samookličeš	samookliče	samookličeva	samookličeta	samookličeta	samookličemo	samookličete	samookličejo	samookliči	-	-	-	-
samoorganizirati	samoorganiziram	samoorganiziraš	samoorganizira	samoorganizirava	samoorganizirata	samoorganizirata	samoorganiziramo	samoorganizirate	samoorganizirajo	-	-	-	-	-
samoovajati	samoovajam	samoovajaš	samoovaja	samoovajava	samoovajata	samoovajata	samoovajamo	samoovajate	samoovajajo	-	-	-	-	-
samoponižati	samoponižam	samoponižaš	samoponiža	samoponižava	samoponižata	samoponižata	samoponižamo	samoponižate	samoponižajo	-	-	-	-	-
samopredlagati	samopredlagam	samopredlagaš	samopredlaga	samopredlagava	samopredlagata	samopredlagata	samopredlagamo	samopredlagate	samopredlagajo	-	-	-	-	-
samopredstavljati	samopredstavljam	samopredstavljaš	samopredstavlja	samopredstavljava	samopredstavljata	samopredstavljata	samopredstavljamo	samopredstavljate	samopredstavljajo	-	-	-	-	-
samopregledati	samopregledam	samopregledaš	samopregleda	samopregledava	samopregledata	samopregledata	samopregledamo	samopregledate	samopregledajo	-	-	-	-	-
samoprenavljati	samoprenavljam	samoprenavljaš	samoprenavlja	samoprenavljava	samoprenavljata	samoprenavljata	samoprenavljamo	samoprenavljate	samoprenavljajo	-	-	-	-	-
samoprepoznati	samoprepoznam	samoprepoznaš	samoprepozna	samoprepoznava	samoprepoznata	samoprepoznata	samoprepoznamo	samoprepoznate	samoprepoznajo	-	-	-	-	-
samoprezirati	samopreziram	samopreziraš	samoprezira	samoprezirava	samoprezirata	samoprezirata	samopreziramo	samoprezirate	samoprezirajo	-	-	-	-	-
samopromovirati	samopromoviram	samopromoviraš	samopromovira	samopromovirava	samopromovirata	samopromovirata	samopromoviramo	samopromovirate	samopromovirajo	-	-	-	-	-
samorazglašati	samorazglašam	samorazglašaš	samorazglaša	samorazglašava	samorazglašata	samorazglašata	samorazglašamo	samorazglašate	samorazglašajo	-	-	-	-	-
samorealizirati	samorealiziram	samorealiziraš	samorealizira	samorealizirava	samorealizirata	samorealizirata	samorealiziramo	samorealizirate	samorealizirajo	-	-	-	-	-
samoreflektirati	samoreflektiram	samoreflektiraš	samoreflektira	samoreflektirava	samoreflektirata	samoreflektirata	samoreflektiramo	samoreflektirate	samoreflektirajo	-	-	-	-	-
samoregulirati	samoreguliram	samoreguliraš	samoregulira	samoregulirava	samoregulirata	samoregulirata	samoreguliramo	samoregulirate	samoregulirajo	-	-	-	-	-
samoreklamirati	samoreklamiram	samoreklamiraš	samoreklamira	samoreklamirava	samoreklamirata	samoreklamirata	samoreklamiramo	samoreklamirate	samoreklamirajo	-	-	-	-	-
samoreprezentirati	samoreprezentiram	samoreprezentiraš	samoreprezentira	samoreprezentirava	samoreprezentirata	samoreprezentirata	samoreprezentiramo	samoreprezentirate	samoreprezentirajo	-	-	-	-	-
samosežgati	samosežgam	samosežgaš	samosežga	samosežgava	samosežgata	samosežgata	samosežgamo	samosežgate	samosežgajo	-	-	-	-	-
samospoznavati	samospoznavam	samospoznavaš	samospoznava	samospoznavava	samospoznavata	samospoznavata	samospoznavamo	samospoznavate	samospoznavajo	-	-	-	-	-
samoukinjati	samoukinjam	samoukinjaš	samoukinja	samoukinjava	samoukinjata	samoukinjata	samoukinjamo	samoukinjate	samoukinjajo	-	-	-	-	-
samoumeščati	samoumeščam	samoumeščaš	samoumešča	samoumeščava	samoumeščata	samoumeščata	samoumeščamo	samoumeščate	samoumeščajo	-	-	-	-	-
samoupravljati	samoupravljam	samoupravljaš	samoupravlja	samoupravljava	samoupravljata	samoupravljata	samoupravljamo	samoupravljate	samoupravljajo	-	-	-	-	-
samouravnati	samouravnam	samouravnaš	samouravna	samouravnava	samouravnata	samouravnata	samouravnamo	samouravnate	samouravnajo	-	-	-	-	-
samouravnavati	samouravnavam	samouravnavaš	samouravnava	samouravnavava	samouravnavata	samouravnavata	samouravnavamo	samouravnavate	samouravnavajo	-	-	-	-	-
samoustvarjati	samoustvarjam	samoustvarjaš	samoustvarja	samoustvarjava	samoustvarjata	samoustvarjata	samoustvarjamo	samoustvarjate	samoustvarjajo	-	-	-	-	-
samovžgati	samovžgam	samovžgaš	samovžga	samovžgava	samovžgata	samovžgata	samovžgamo	samovžgate	samovžgajo	-	-	-	-	-
samovžigati	samovžigam	samovžigaš	samovžiga	samovžigava	samovžigata	samovžigata	samovžigamo	samovžigate	samovžigajo	-	-	-	-	-
samozapirati	samozapiram	samozapiraš	samozapira	samozapirava	samozapirata	samozapirata	samozapiramo	samozapirate	samozapirajo	-	-	-	-	-
samozažgati	samozažgam	samozažgaš	samozažga	samozažgava	samozažgata	samozažgata	samozažgamo	samozažgate	samozažgajo	-	-	-	-	-
samplati	samplam	samplaš	sampla	samplava	samplata	samplata	samplamo	samplate	samplajo	-	-	-	-	-
sanirati	saniram	saniraš	sanira	sanirava	sanirata	sanirata	saniramo	sanirate	sanirajo	-	-	-	-	-
sanjati	sanjam	sanjaš	sanja	sanjava	sanjata	sanjata	sanjamo	sanjate	sanjajo	-	-	-	-	-
sankati	sankam	sankaš	sanka	sankava	sankata	sankata	sankamo	sankate	sankajo	-	-	-	-	-
sankcionirati	sankcioniram	sankcioniraš	sankcionira	sankcionirava	sankcionirata	sankcionirata	sankcioniramo	sankcionirate	sankcionirajo	-	-	-	-	-
satanizirati	sataniziram	sataniziraš	satanizira	satanizirava	satanizirata	satanizirata	sataniziramo	satanizirate	satanizirajo	-	-	-	-	-
satinirati	satiniram	satiniraš	satinira	satinirava	satinirata	satinirata	satiniramo	satinirate	satinirajo	-	-	-	-	-
satirizirati	satiriziram	satiriziraš	satirizira	satirizirava	satirizirata	satirizirata	satiriziramo	satirizirate	satirizirajo	-	-	-	-	-
saturirati	saturiram	saturiraš	saturira	saturirava	saturirata	saturirata	saturiramo	saturirate	saturirajo	-	-	-	-	-
savnati	savnam	savnaš	savna	savnava	savnata	savnata	savnamo	savnate	savnajo	-	-	-	-	-
scagati	scagam	scagaš	scaga	scagava	scagata	scagata	scagamo	scagate	scagajo	-	-	-	-	-
scati	ščim	ščiš	ščije	ščiva	ščita	ščita	ščimo	ščite	ščijo	ščij	-	-	-	-
scefrati	scefram	scefraš	scefra	scefrava	scefrata	scefrata	sceframo	scefrate	scefrajo	-	-	-	-	-
scejati	scejam	scejaš	sceja	scejava	scejata	scejata	scejamo	scejate	scejajo	-	-	-	-	-
scenicati	scenicam	scenicaš	scenica	scenicava	scenicata	scenicata	scenicamo	scenicate	scenicajo	-	-	-	-	-
scenkati	scenkam	scenkaš	scenka	scenkava	scenkata	scenkata	scenkamo	scenkate	scenkajo	-	-	-	-	-
scentralizirati	scentraliziram	scentraliziraš	scentralizira	scentralizirava	scentralizirata	scentralizirata	scentraliziramo	scentralizirate	scentralizirajo	-	-	-	-	-
scentrirati	scentriram	scentriraš	scentrira	scentrirava	scentrirata	scentrirata	scentriramo	scentrirate	scentrirajo	-	-	-	-	-
scenzurirati	scenzuriram	scenzuriraš	scenzurira	scenzurirava	scenzurirata	scenzurirata	scenzuriramo	scenzurirate	scenzurirajo	-	-	-	-	-
scimprati	scimpram	scimpraš	scimpra	scimprava	scimprata	scimprata	scimpramo	scimprate	scimprajo	-	-	-	-	-
scitirati	scitiram	scitiraš	scitira	scitirava	scitirata	scitirata	scitiramo	scitirate	scitirajo	-	-	-	-	-
scofati	scofam	scofaš	scofa	scofava	scofata	scofata	scofamo	scofate	scofajo	-	-	-	-	-
scoprati	scopram	scopraš	scopra	scoprava	scoprata	scoprata	scopramo	scoprate	scoprajo	-	-	-	-	-
scrkljati	scrkljam	scrkljaš	scrklja	scrkljava	scrkljata	scrkljata	scrkljamo	scrkljate	scrkljajo	-	-	-	-	-
scufati	scufam	scufaš	scufa	scufava	scufata	scufata	scufamo	scufate	scufajo	-	-	-	-	-
scurljati	scurljam	scurljaš	scurlja	scurljava	scurljata	scurljata	scurljamo	scurljate	scurljajo	-	-	-	-	-
scuzati	scuzam	scuzaš	scuza	scuzava	scuzata	scuzata	scuzamo	scuzate	scuzajo	-	-	-	-	-
scvreti	scvrem	scvreš	scvre	scvreva	scvreta	scvreta	scvremo	scvrete	scvrejo	-	scvrl	-	scvrla	-
scvrkniti	scvrknem	scvrkneš	scvrkne	scvrkneva	scvrkneta	scvrkneta	scvrknemo	scvrknete	scvrknejo	-	-	-	-	-
scvrkotniti	scvrkotnem	scvrkotneš	scvrkotne	scvrkotneva	scvrkotneta	scvrkotneta	scvrkotnemo	scvrkotnete	scvrkotnejo	-	-	-	-	-
secirati	seciram	seciraš	secira	secirava	secirata	secirata	seciramo	secirate	secirajo	-	-	-	-	-
seckati	seckam	seckaš	secka	seckava	seckata	seckata	seckamo	seckate	seckajo	-	-	-	-	-
sedati	sedam	sedaš	seda	sedava	sedata	sedata	sedamo	sedate	sedajo	-	-	-	-	-
sedimentirati	sedimentiram	sedimentiraš	sedimentira	sedimentirava	sedimentirata	sedimentirata	sedimentiramo	sedimentirate	sedimentirajo	-	-	-	-	-
sedlati	sedlam	sedlaš	sedla	sedlava	sedlata	sedlata	sedlamo	sedlate	sedlajo	-	-	-	-	-
seganjati	seganjam	seganjaš	seganja	seganjava	seganjata	seganjata	seganjamo	seganjate	seganjajo	-	-	-	-	-
segati	segam	segaš	sega	segava	segata	segata	segamo	segate	segajo	-	-	-	-	-
segmentirati	segmentiram	segmentiraš	segmentira	segmentirava	segmentirata	segmentirata	segmentiramo	segmentirate	segmentirajo	-	-	-	-	-
segnati	seženem	seženeš	sežene	seženeva	seženeta	seženeta	seženemo	seženete	seženejo	seženi	-	-	-	-
segniti	segnijem	segniješ	segnije	segnijeva	segnijeta	segnijeta	segnijemo	segnijete	segnijejo	segnij	-	-	-	-
segregirati	segregiram	segregiraš	segregira	segregirava	segregirata	segregirata	segregiramo	segregirate	segregirajo	-	-	-	-	-
segreti	segrejem	segreješ	segreje	segrejeva	segrejeta	segrejeta	segrejemo	segrejete	segrejejo	segrej	-	-	-	-
segrevati	segrevam	segrevaš	segreva	segrevava	segrevata	segrevata	segrevamo	segrevate	segrevajo	segrevaj	-	-	-	-
sejati	sejem	seješ	seje	sejeva	sejeta	sejeta	sejemo	sejete	sejejo	sej	-	-	-	-
